Organism	Node	Score
Rat	500651	0
Rat	304208	0
Rat	100362555	0
Rat	286896	0
Rat	246115	0
Rat	100188936	0
Rat	310849	0
Rat	cpd:C12126	0
Rat	353229	0
Rat	301543	0
Rat	cpd:C06123	0
Rat	366065	0
Rat	58970	0
Rat	296188	0
Rat	cpd:C00346	0
Rat	58857	0
Rat	366697	0
Rat	307855	0
Rat	360833	0
Rat	308589	0
Rat	65278	0
Rat	301118	0
Rat	cpd:C01120	0
Rat	361213	0
Rat	313339	0
Rat	310667	0
Rat	365652	0
Rat	366984	0
Rat	cpd:C00836	0
Rat	cpd:C02934	0
Rat	cpd:C00517	0
Rat	305684	0
Rat	114104	0
Rat	cpd:C03272	0
Rat	282838	0
Rat	cpd:C01290	0
Rat	64828	0
Rat	50555	0
Rat	300129	0
Rat	cpd:C04737	0
Rat	83626	0
Rat	684536	0
Rat	cpd:C04730	0
Rat	84431	0
Rat	cpd:C01190	0
Rat	cpd:C06125	0
Rat	303729	0
Rat	313771	0
Rat	cpd:C00588	0
Rat	cpd:C02686	0
Rat	cpd:C02960	0
Rat	chebi:73110	0
Rat	308909	0
Rat	cpd:C06133	0
Rat	cpd:C06134	0
Rat	363120	0
Rat	chebi:71502	0
Rat	310508	0
Rat	296969	0
Rat	100158233	0
Rat	310808	0
Rat	89817	0
Rat	24683	0
Rat	25235	3.62331468972467
Rat	24684	3.5110305703692
Rat	303605	0
Rat	501146	0
Rat	301574	0
Rat	290291	0
Rat	cpd:C06054	0
Rat	cpd:C06055	0
Rat	361819	0
Rat	64533	0
Rat	cpd:C00250	0
Rat	727679	0
Rat	295663	0
Rat	cpd:C00018	0
Rat	cpd:C00534	0
Rat	cpd:C00314	0
Rat	83578	0
Rat	cpd:C00847	0
Rat	cpd:C00627	0
Rat	cpd:C00647	0
Rat	688297	0
Rat	498997	0
Rat	291209	0
Rat	65027	0
Rat	295251	0
Rat	289026	0
Rat	365901	0
Rat	499918	0
Rat	299802	0
Rat	290317	0
Rat	307401	0
Rat	499593	0
Rat	500863	0
Rat	246768	0
Rat	293165	0
Rat	300673	0
Rat	289878	0
Rat	301965	0
Rat	503000	0
Rat	498233	0
Rat	691857	0
Rat	500666	0
Rat	364754	0
Rat	313589	0
Rat	312936	0
Rat	266772	0
Rat	303412	0
Rat	361171	0
Rat	309399	0
Rat	299617	0
Rat	361601	0
Rat	chebi:50277	0
Rat	302808	0
Rat	25514	0
Rat	296849	0
Rat	24439	0
Rat	294320	0
Rat	cpd:C03451	0
Rat	311254	0
Rat	cpd:C00546	0
Rat	81530	0
Rat	89813	0
Rat	246311	0
Rat	307852	0
Rat	64201	0
Rat	294321	0
Rat	500973	0
Rat	691592	0
Rat	25732	0
Rat	cpd:C00061	0
Rat	cpd:C00016	0
Rat	cpd:C01007	0
Rat	24161	0
Rat	24162	0
Rat	cpd:C00255	0
Rat	499328	0
Rat	751787	0
Rat	64035	0
Rat	362029	0
Rat	cpd:C17714	0
Rat	287613	0
Rat	cpd:C14567	0
Rat	cpd:C10761	0
Rat	cpd:C01493	0
Rat	405099	0
Rat	366099	0
Rat	cpd:C00175	0
Rat	405088	0
Rat	103690286	0
Rat	chebi:48408	0
Rat	chebi:61727	0
Rat	405993	0
Rat	287514	0
Rat	chebi:46202	0
Rat	293075	0
Rat	chebi:89886	0
Rat	363143	0
Rat	289261	0
Rat	365323	0
Rat	300584	0
Rat	chebi:87362	0
Rat	404890	0
Rat	cpd:C00755	0
Rat	405331	0
Rat	499132	0
Rat	316218	0
Rat	405329	0
Rat	300560	0
Rat	cpd:C09861	0
Rat	405325	0
Rat	405326	0
Rat	81760	0
Rat	cpd:C11383	0
Rat	404901	0
Rat	302954	0
Rat	cpd:C09871	0
Rat	25539	0
Rat	296679	0
Rat	59077	0
Rat	287969	0
Rat	cpd:C09880	0
Rat	79222	0
Rat	chebi:86192	0
Rat	300637	0
Rat	300634	0
Rat	300635	0
Rat	405131	0
Rat	366115	0
Rat	405368	0
Rat	293221	0
Rat	cpd:C02086	0
Rat	299576	0
Rat	cpd:C00903	0
Rat	cpd:C14518	0
Rat	chebi:67890	0
Rat	cpd:C03985	0
Rat	405057	0
Rat	405056	0
Rat	405179	0
Rat	404887	0
Rat	290020	0
Rat	cpd:C00400	0
Rat	684208	0
Rat	cpd:C10454	0
Rat	cpd:C10453	0
Rat	291361	0
Rat	116556	0
Rat	287309	0
Rat	cpd:C08492	0
Rat	294197	0
Rat	cpd:C01502	0
Rat	cpd:C01500	0
Rat	cpd:C02277	0
Rat	366843	0
Rat	295729	0
Rat	287310	0
Rat	290049	0
Rat	405155	0
Rat	287314	0
Rat	287313	0
Rat	287316	0
Rat	317498	0
Rat	cpd:C10469	0
Rat	cpd:C08262	0
Rat	chebi:37894	0
Rat	304985	0
Rat	305711	0
Rat	301233	0
Rat	365523	0
Rat	64370	0
Rat	chebi:76306	0
Rat	170816	0
Rat	295500	0
Rat	405141	0
Rat	cpd:C01767	0
Rat	cpd:C06413	0
Rat	100912958	0
Rat	chebi:58628	0
Rat	chebi:57539	0
Rat	chebi:62928	0
Rat	chebi:77983	0
Rat	94267	0
Rat	294292	0
Rat	chebi:62985	0
Rat	680248	0
Rat	chebi:62927	0
Rat	chebi:62926	0
Rat	306808	0
Rat	chebi:140372	0
Rat	688862	0
Rat	chebi:140374	0
Rat	chebi:74946	0
Rat	50560	0
Rat	chebi:62931	0
Rat	366196	0
Rat	113995	0
Rat	25505	0
Rat	25041	0
Rat	29665	0
Rat	81739	0
Rat	29659	0
Rat	114115	0
Rat	chebi:65136	0
Rat	chebi:140218	0
Rat	chebi:138673	0
Rat	chebi:137346	0
Rat	chebi:137368	0
Rat	chebi:138248	0
Rat	chebi:137354	0
Rat	chebi:137347	0
Rat	chebi:140196	0
Rat	chebi:137360	0
Rat	chebi:137361	0
Rat	65030	0
Rat	chebi:138655	0
Rat	chebi:136113	0
Rat	chebi:138653	0
Rat	chebi:140225	0
Rat	chebi:140202	0
Rat	chebi:140243	0
Rat	chebi:140192	0
Rat	cpd:C15811	0
Rat	cpd:C15812	0
Rat	305889	0
Rat	361443	0
Rat	680668	0
Rat	301115	0
Rat	cpd:C01081	0
Rat	cpd:C00378	0
Rat	cpd:C03028	0
Rat	84594	0
Rat	59268	0
Rat	171458	0
Rat	266767	0
Rat	chebi:32544	0
Rat	500820	0
Rat	681896	0
Rat	84487	0
Rat	chebi:137038	0
Rat	chebi:132801	0
Rat	chebi:132802	0
Rat	chebi:138477	0
Rat	chebi:131617	0
Rat	79242	0
Rat	chebi:138490	0
Rat	chebi:132800	0
Rat	chebi:63992	0
Rat	chebi:63990	0
Rat	chebi:63991	0
Rat	chebi:63989	0
Rat	cpd:C06315	0
Rat	cpd:C05356	0
Rat	cpd:C00909	0
Rat	29624	0
Rat	cpd:C18179	0
Rat	cpd:C18178	0
Rat	chebi:138648	0
Rat	chebi:138649	0
Rat	chebi:138640	0
Rat	chebi:132797	0
Rat	cpd:C05966	0
Rat	300754	0
Rat	365153	0
Rat	287612	0
Rat	362553	0
Rat	689779	0
Rat	363760	0
Rat	366872	0
Rat	308923	0
Rat	300880	0
Rat	292811	0
Rat	296618	0
Rat	303915	0
Rat	170714	0
Rat	314523	0
Rat	500086	0
Rat	299209	0
Rat	307724	0
Rat	100362124	0
Rat	305349	0
Rat	303968	0
Rat	298767	0
Rat	685284	0
Rat	309156	0
Rat	311349	0
Rat	116475	0
Rat	300062	0
Rat	363544	0
Rat	373066	0
Rat	305918	0
Rat	503018	0
Rat	361415	0
Rat	499814	0
Rat	361930	0
Rat	498328	0
Rat	288585	0
Rat	300675	0
Rat	316102	0
Rat	314961	0
Rat	65209	0
Rat	313749	0
Rat	304486	0
Rat	363286	0
Rat	680407	0
Rat	287383	0
Rat	361789	0
Rat	287541	0
Rat	293148	0
Rat	500832	0
Rat	313365	0
Rat	299246	0
Rat	311456	0
Rat	313170	0
Rat	365770	0
Rat	361727	0
Rat	113948	0
Rat	314393	0
Rat	295106	0
Rat	266809	0
Rat	312651	0
Rat	362142	0
Rat	chebi:91144	0
Rat	313611	0
Rat	cpd:C04063	0
Rat	cpd:C04062	0
Rat	282636	0
Rat	cpd:C04006	0
Rat	cpd:C01177	0
Rat	365382	0
Rat	290651	0
Rat	316376	0
Rat	cpd:C01220	0
Rat	cpd:C00092	0
Rat	cpd:C03546	0
Rat	83523	0
Rat	691979	0
Rat	680014	0
Rat	25366	0
Rat	245921	0
Rat	29263	0
Rat	29381	0
Rat	294797	0
Rat	312562	0
Rat	25552	0
Rat	65197	0
Rat	500409	0
Rat	312510	0
Rat	362950	0
Rat	307810	0
Rat	361655	0
Rat	79438	0
Rat	25662	0
Rat	292848	0
Rat	680415	0
Rat	25641	0
Rat	100911249	0
Rat	116996	0
Rat	100360218	0
Rat	252963	0
Rat	314870	0
Rat	685840	0
Rat	682457	0
Rat	362629	0
Rat	362628	3.74899235018066
Rat	308716	0
Rat	317553	0
Rat	81802	0
Rat	288905	0
Rat	117539	0
Rat	81803	0
Rat	81804	0
Rat	117022	0
Rat	498951	0
Rat	155140	0
Rat	304091	0
Rat	361677	0
Rat	25084	0
Rat	501043	0
Rat	287287	0
Rat	60582	0
Rat	498266	0
Rat	290668	0
Rat	305392	0
Rat	25507	0
Rat	303796	0
Rat	116548	0
Rat	362850	0
Rat	502970	0
Rat	100361444	0
Rat	287432	0
Rat	297483	0
Rat	170944	0
Rat	499709	0
Rat	367645	0
Rat	691534	0
Rat	362288	0
Rat	287273	0
Rat	64670	0
Rat	292886	0
Rat	292760	0
Rat	315055	0
Rat	311494	0
Rat	25183	0
Rat	29662	0
Rat	290746	0
Rat	294709	0
Rat	361227	0
Rat	306229	0
Rat	360827	0
Rat	314013	0
Rat	287110	0
Rat	302552	0
Rat	313493	0
Rat	310772	0
Rat	58974	0
Rat	360956	0
Rat	360797	0
Rat	316017	0
Rat	311880	0
Rat	362983	0
Rat	311911	0
Rat	360968	0
Rat	691042	0
Rat	291750	0
Rat	307868	0
Rat	313234	0
Rat	312257	0
Rat	499768	0
Rat	171452	0
Rat	100359937	0
Rat	289051	0
Rat	309306	0
Rat	365372	0
Rat	295333	0
Rat	297872	0
Rat	308942	0
Rat	308944	0
Rat	300147	0
Rat	314397	0
Rat	114638	0
Rat	315999	0
Rat	361697	0
Rat	315756	0
Rat	360768	0
Rat	301624	0
Rat	cpd:C01087	0
Rat	314196	0
Rat	cpd:C03196	0
Rat	362474	0
Rat	cpd:C00989	0
Rat	288026	0
Rat	291555	0
Rat	317599	0
Rat	171496	0
Rat	303056	0
Rat	299616	0
Rat	306600	0
Rat	303856	0
Rat	24217	0
Rat	290673	0
Rat	291411	0
Rat	316241	0
Rat	64032	0
Rat	305922	0
Rat	25587	0
Rat	305251	0
Rat	679869	0
Rat	64566	0
Rat	297387	0
Rat	257646	0
Rat	360661	0
Rat	689709	0
Rat	64041	0
Rat	64053	0
Rat	287357	0
Rat	81507	0
Rat	315824	0
Rat	308068	0
Rat	85272	0
Rat	361765	0
Rat	304825	0
Rat	366031	0
Rat	266608	0
Rat	294299	0
Rat	54265	0
Rat	58868	0
Rat	29373	0
Rat	25296	0
Rat	rno-miR-99a-5p	0
Rat	60660	0
Rat	305645	0
Rat	24617	0
Rat	316101	0
Rat	317673	0
Rat	266715	0
Rat	299116	0
Rat	24177	0
Rat	310914	0
Rat	300289	0
Rat	303039	0
Rat	361839	0
Rat	25554	0
Rat	361552	0
Rat	25671	0
Rat	117256	0
Rat	683522	0
Rat	252833	0
Rat	252834	0
Rat	252835	0
Rat	315196	0
Rat	25644	0
Rat	297357	0
Rat	314259	0
Rat	308265	0
Rat	246255	0
Rat	364952	0
Rat	303811	0
Rat	140590	0
Rat	58822	0
Rat	140581	0
Rat	363913	0
Rat	363595	0
Rat	360920	0
Rat	303024	0
Rat	310341	0
Rat	310550	0
Rat	362423	0
Rat	311437	0
Rat	308912	0
Rat	288731	0
Rat	680080	0
Rat	681123	0
Rat	685620	0
Rat	361321	0
Rat	362245	0
Rat	rno-miR-152-3p	0
Rat	300075	0
Rat	363442	0
Rat	308416	0
Rat	362046	0
Rat	308501	0
Rat	171055	0
Rat	499356	0
Rat	292537	0
Rat	100912456	0
Rat	24517	0
Rat	65146	0
Rat	25446	0
Rat	25445	0
Rat	690906	0
Rat	116591	0
Rat	367901	0
Rat	252971	0
Rat	116465	3.5110305703692
Rat	308350	0
Rat	361493	0
Rat	100360880	0
Rat	295279	0
Rat	114553	0
Rat	498276	0
Rat	691533	0
Rat	25528	0
Rat	25124	0
Rat	63839	0
Rat	292594	0
Rat	683463	0
Rat	84492	0
Rat	286899	0
Rat	363138	0
Rat	303185	0
Rat	305464	0
Rat	24786	0
Rat	24787	0
Rat	308901	0
Rat	360969	0
Rat	360505	0
Rat	304410	0
Rat	64371	0
Rat	cpd:C01261	0
Rat	25352	0
Rat	85431	0
Rat	24248	0
Rat	54702	0
Rat	500843	0
Rat	25420	0
Rat	84485	0
Rat	cpd:C16845	0
Rat	311545	0
Rat	rno-miR-25-3p	0
Rat	24567	0
Rat	360497	0
Rat	cpd:C01413	0
Rat	689415	0
Rat	362324	0
Rat	rno-miR-92b-3p	0
Rat	chebi:35828	0
Rat	362573	0
Rat	310538	0
Rat	309434	0
Rat	113906	0
Rat	117038	0
Rat	308457	0
Rat	rno-miR-20a-5p	0
Rat	cpd:C19572	0
Rat	24224	0
Rat	58923	0
Rat	300732	0
Rat	117514	0
Rat	315435	0
Rat	cpd:C16442	0
Rat	360557	0
Rat	290408	0
Rat	304987	0
Rat	cpd:C00039	0
Rat	310688	0
Rat	312195	0
Rat	cpd:C00290	0
Rat	81633	0
Rat	84580	0
Rat	306330	0
Rat	24330	0
Rat	24585	0
Rat	cpd:C06124	0
Rat	688228	0
Rat	103693925	0
Rat	246307	0
Rat	cpd:C00331	0
Rat	chebi:76931	0
Rat	300384	0
Rat	cpd:C01042	0
Rat	289727	0
Rat	25612	0
Rat	85309	0
Rat	246266	0
Rat	296504	0
Rat	81919	0
Rat	chebi:140186	0
Rat	chebi:140187	0
Rat	100301568	0
Rat	chebi:140162	0
Rat	chebi:140180	0
Rat	chebi:139351	0
Rat	chebi:139350	0
Rat	58924	0
Rat	chebi:139353	0
Rat	chebi:139352	0
Rat	498072	0
Rat	114214	0
Rat	246240	0
Rat	29395	0
Rat	116502	0
Rat	361092	0
Rat	690743	0
Rat	501083	0
Rat	83497	0
Rat	317589	0
Rat	305884	0
Rat	298282	0
Rat	84359	0
Rat	171116	0
Rat	114114	0
Rat	287606	0
Rat	64547	0
Rat	492821	0
Rat	cpd:C00940	0
Rat	cpd:C06398	0
Rat	310877	0
Rat	310879	0
Rat	312213	0
Rat	363142	0
Rat	362049	0
Rat	641521	0
Rat	308739	0
Rat	361764	0
Rat	295382	0
Rat	81735	0
Rat	311236	0
Rat	315711	0
Rat	65047	0
Rat	307989	0
Rat	362873	0
Rat	60395	0
Rat	313633	0
Rat	306790	0
Rat	290562	0
Rat	296787	0
Rat	114523	0
Rat	54293	0
Rat	29202	0
Rat	293042	0
Rat	140585	0
Rat	306534	0
Rat	84494	0
Rat	60629	0
Rat	307395	0
Rat	25186	0
Rat	60630	0
Rat	315217	0
Rat	360272	0
Rat	360958	0
Rat	246217	0
Rat	315564	0
Rat	310753	0
Rat	170922	0
Rat	301346	0
Rat	315996	0
Rat	84409	0
Rat	246262	0
Rat	60589	0
Rat	58946	0
Rat	305150	0
Rat	290223	0
Rat	311617	0
Rat	500292	0
Rat	310681	0
Rat	84604	0
Rat	116651	0
Rat	25585	0
Rat	302822	0
Rat	303875	0
Rat	367100	0
Rat	50566	0
Rat	81505	0
Rat	79558	0
Rat	85435	0
Rat	289264	0
Rat	303614	0
Rat	498299	0
Rat	29530	0
Rat	117275	0
Rat	294503	0
Rat	289316	0
Rat	293135	0
Rat	313477	0
Rat	59328	0
Rat	50594	0
Rat	499929	0
Rat	54284	0
Rat	499508	0
Rat	681433	0
Rat	291023	0
Rat	680111	0
Rat	25495	0
Rat	302405	0
Rat	315650	0
Rat	315159	0
Rat	298510	0
Rat	29618	0
Rat	292295	0
Rat	296351	0
Rat	295010	0
Rat	360760	0
Rat	54230	0
Rat	688518	0
Rat	170842	0
Rat	367975	0
Rat	291615	0
Rat	25435	0
Rat	100360200	0
Rat	361271	0
Rat	314915	0
Rat	363122	0
Rat	362836	0
Rat	360855	0
Rat	259272	0
Rat	298916	0
Rat	294754	0
Rat	302591	0
Rat	683927	0
Rat	363193	0
Rat	315352	0
Rat	686295	0
Rat	360596	0
Rat	362178	0
Rat	680025	0
Rat	362739	0
Rat	691397	0
Rat	287522	0
Rat	140915	0
Rat	cpd:C11363	0
Rat	84511	0
Rat	cpd:C04741	0
Rat	259248	0
Rat	cpd:C06956	0
Rat	432363	0
Rat	304318	0
Rat	302938	0
Rat	114029	0
Rat	64086	0
Rat	102547219	0
Rat	289338	0
Rat	289180	0
Rat	301073	0
Rat	289344	0
Rat	64823	0
Rat	29216	0
Rat	25372	0
Rat	362549	0
Rat	293774	0
Rat	498089	0
Rat	500847	0
Rat	60433	0
Rat	29147	0
Rat	299636	0
Rat	299637	0
Rat	292732	0
Rat	691658	0
Rat	103694328	0
Rat	310405	0
Rat	155430	0
Rat	155437	0
Rat	114125	0
Rat	25049	0
Rat	313575	0
Rat	170905	0
Rat	297767	0
Rat	29419	0
Rat	315119	0
Rat	362149	0
Rat	362268	0
Rat	79225	0
Rat	116462	0
Rat	689844	0
Rat	29577	0
Rat	84576	0
Rat	25496	0
Rat	cpd:C22528	0
Rat	301164	0
Rat	29492	0
Rat	303101	0
Rat	100910419	0
Rat	29709	0
Rat	29708	0
Rat	29707	0
Rat	29705	0
Rat	79211	0
Rat	140675	0
Rat	192258	0
Rat	24922	0
Rat	29695	0
Rat	25451	0
Rat	25450	0
Rat	298074	0
Rat	292673	0
Rat	25344	0
Rat	170577	0
Rat	312664	0
Rat	288924	0
Rat	364052	0
Rat	305203	0
Rat	29542	0
Rat	498576	0
Rat	59322	0
Rat	307428	0
Rat	chebi:52571	0
Rat	305482	0
Rat	313087	0
Rat	chebi:61232	0
Rat	cpd:C00958	0
Rat	652928	0
Rat	315673	0
Rat	chebi:132873	0
Rat	266604	0
Rat	cpd:C03595	0
Rat	chebi:62746	0
Rat	684785	0
Rat	cpd:C02050	0
Rat	360521	0
Rat	192260	0
Rat	288025	0
Rat	cpd:C05974	0
Rat	305935	0
Rat	313997	0
Rat	cpd:C05950	0
Rat	312634	0
Rat	84024	0
Rat	84018	0
Rat	314824	0
Rat	cpd:C05965	0
Rat	chebi:57876	0
Rat	362434	0
Rat	83512	0
Rat	363521	0
Rat	246237	0
Rat	308584	0
Rat	60418	0
Rat	310663	0
Rat	cpd:C14808	0
Rat	cpd:C14807	0
Rat	cpd:C14810	0
Rat	cpd:C14812	0
Rat	282584	0
Rat	312828	0
Rat	362249	0
Rat	cpd:C14822	0
Rat	cpd:C18129	0
Rat	500132	0
Rat	306460	0
Rat	cpd:C18126	0
Rat	chebi:63579	0
Rat	364380	0
Rat	29347	0
Rat	chebi:63542	0
Rat	chebi:63543	0
Rat	chebi:63544	0
Rat	312086	0
Rat	cpd:C16168	0
Rat	cpd:C16169	0
Rat	cpd:C16166	0
Rat	cpd:C16165	0
Rat	cpd:C16162	0
Rat	cpd:C16163	0
Rat	cpd:C16171	0
Rat	cpd:C16172	0
Rat	cpd:C03035	0
Rat	404280	0
Rat	chebi:63994	0
Rat	chebi:63995	0
Rat	chebi:63983	0
Rat	chebi:63984	0
Rat	chebi:58168	0
Rat	chebi:52603	0
Rat	chebi:63979	0
Rat	cpd:C16375	0
Rat	cpd:C16376	0
Rat	360843	0
Rat	81925	0
Rat	301131	0
Rat	287424	0
Rat	287425	0
Rat	chebi:60431	0
Rat	498741	0
Rat	chebi:58444	0
Rat	362972	0
Rat	289021	0
Rat	687071	0
Rat	679692	0
Rat	84575	0
Rat	cpd:C14774	0
Rat	cpd:C14773	0
Rat	cpd:C14775	0
Rat	361433	0
Rat	cpd:C14772	0
Rat	293711	0
Rat	361686	0
Rat	cpd:C04742	0
Rat	chebi:60943	0
Rat	cpd:C04756	0
Rat	361694	0
Rat	chebi:65139	0
Rat	296851	0
Rat	678749	0
Rat	cpd:C14748	0
Rat	29726	0
Rat	cpd:C03819	0
Rat	365542	0
Rat	25599	0
Rat	287531	0
Rat	25424	0
Rat	361704	0
Rat	24984	0
Rat	297596	0
Rat	316333	0
Rat	299236	0
Rat	360903	0
Rat	366205	0
Rat	499308	0
Rat	317368	0
Rat	500485	0
Rat	103691373	0
Rat	408222	0
Rat	312563	0
Rat	499949	0
Rat	289144	0
Rat	408216	0
Rat	293649	0
Rat	287526	0
Rat	315259	0
Rat	309377	0
Rat	689616	0
Rat	83824	0
Rat	89803	0
Rat	307641	0
Rat	316201	0
Rat	295691	0
Rat	316212	0
Rat	685487	0
Rat	310552	0
Rat	362550	0
Rat	114557	0
Rat	114028	0
Rat	313228	0
Rat	84402	0
Rat	317380	0
Rat	311324	0
Rat	499155	0
Rat	287930	0
Rat	312641	0
Rat	309256	0
Rat	360254	0
Rat	303194	0
Rat	302986	0
Rat	100360594	0
Rat	501552	0
Rat	688314	0
Rat	24361	0
Rat	502320	0
Rat	691105	0
Rat	308755	0
Rat	305600	0
Rat	100534597	0
Rat	303742	0
Rat	497976	0
Rat	361435	0
Rat	309643	0
Rat	317676	0
Rat	293676	0
Rat	246328	0
Rat	245955	0
Rat	114095	0
Rat	312159	0
Rat	50693	0
Rat	29360	0
Rat	100912012	0
Rat	293886	0
Rat	297073	0
Rat	116662	0
Rat	54404	0
Rat	29135	0
Rat	292770	0
Rat	311331	0
Rat	29389	0
Rat	29388	0
Rat	171409	0
Rat	56781	0
Rat	171009	0
Rat	295929	0
Rat	25687	0
Rat	295261	0
Rat	296369	0
Rat	24851	0
Rat	500450	0
Rat	64362	0
Rat	24583	0
Rat	24838	0
Rat	24837	0
Rat	290561	0
Rat	25365	0
Rat	58814	0
Rat	29161	0
Rat	292879	0
Rat	312492	0
Rat	282843	0
Rat	365377	0
Rat	64557	0
Rat	103692848	0
Rat	25561	0
Rat	680532	0
Rat	315969	0
Rat	171415	0
Rat	300240	0
Rat	303630	0
Rat	363254	0
Rat	316640	0
Rat	688555	0
Rat	59319	0
Rat	360682	0
Rat	363278	0
Rat	686505	0
Rat	308846	0
Rat	84592	0
Rat	689161	0
Rat	302559	0
Rat	305831	0
Rat	288498	0
Rat	312647	0
Rat	312927	0
Rat	499973	0
Rat	689588	0
Rat	25502	0
Rat	chebi:57443	0
Rat	501454	0
Rat	24314	0
Rat	chebi:58145	0
Rat	300078	0
Rat	304954	0
Rat	cpd:C00043	0
Rat	cpd:C21383	0
Rat	296560	0
Rat	cpd:C00203	0
Rat	cpd:C21384	0
Rat	246232	0
Rat	cpd:C20934	0
Rat	312826	0
Rat	cpd:C00140	0
Rat	cpd:C03691	0
Rat	361245	0
Rat	cpd:C18060	0
Rat	cpd:C04501	0
Rat	296117	0
Rat	cpd:C02336	0
Rat	cpd:C20171	0
Rat	cpd:C20698	0
Rat	cpd:C04805	0
Rat	cpd:C00219	0
Rat	cpd:C12271	0
Rat	cpd:C09155	0
Rat	81749	0
Rat	cpd:C09844	0
Rat	85420	0
Rat	cpd:C09179	0
Rat	cpd:C00002	0
Rat	cpd:C06866	0
Rat	cpd:C00808	0
Rat	cpd:C07600	0
Rat	cpd:C12083	0
Rat	cpd:C06254	0
Rat	64157	0
Rat	311111	0
Rat	cpd:C00543	0
Rat	170520	0
Rat	294239	0
Rat	chebi:17632	0
Rat	246046	0
Rat	299196	0
Rat	cpd:C03794	0
Rat	cpd:C03313	0
Rat	cpd:C04409	0
Rat	cpd:C00295	0
Rat	58964	0
Rat	cpd:C00063	0
Rat	685679	0
Rat	680308	0
Rat	688283	0
Rat	cpd:C00073	0
Rat	cpd:C00075	0
Rat	299195	0
Rat	cpd:C00632	0
Rat	cpd:C03227	0
Rat	24240	0
Rat	cpd:C00078	0
Rat	305248	0
Rat	cpd:C21860	0
Rat	cpd:C05819	0
Rat	cpd:C00008	0
Rat	66029	0
Rat	cpd:C00130	0
Rat	cpd:C01103	0
Rat	cpd:C00020	0
Rat	cpd:C00828	0
Rat	681319	0
Rat	64300	0
Rat	cpd:C05849	0
Rat	cpd:C00156	0
Rat	cpd:C05848	0
Rat	cpd:C17559	0
Rat	cpd:C19858	0
Rat	cpd:C19859	0
Rat	314004	0
Rat	29309	0
Rat	26956	0
Rat	cpd:C00445	0
Rat	cpd:C17554	0
Rat	cpd:C00328	0
Rat	64206	0
Rat	cpd:C00337	0
Rat	361472	0
Rat	56823	0
Rat	cpd:C00105	0
Rat	304542	0
Rat	85269	0
Rat	cpd:C00234	0
Rat	cpd:C00112	0
Rat	cpd:C02700	0
Rat	116682	0
Rat	25249	0
Rat	59113	0
Rat	cpd:C20265	0
Rat	cpd:C02059	0
Rat	cpd:C00438	0
Rat	313790	0
Rat	363129	0
Rat	361462	0
Rat	cpd:C00286	0
Rat	cpd:C00206	0
Rat	cpd:C00458	0
Rat	cpd:C00055	0
Rat	83585	0
Rat	362329	0
Rat	cpd:C00459	0
Rat	cpd:C00460	0
Rat	cpd:C00104	0
Rat	688828	0
Rat	304944	0
Rat	cpd:C00239	0
Rat	301005	0
Rat	cpd:C00360	0
Rat	cpd:C00362	0
Rat	cpd:C00361	0
Rat	cpd:C00081	0
Rat	64519	0
Rat	246272	0
Rat	cpd:C00364	0
Rat	cpd:C00363	0
Rat	cpd:C00365	0
Rat	cpd:C06196	0
Rat	316077	0
Rat	cpd:C00131	0
Rat	cpd:C00655	0
Rat	cpd:C01346	0
Rat	cpd:C01344	0
Rat	cpd:C01345	0
Rat	24834	0
Rat	cpd:C00700	0
Rat	cpd:C00705	0
Rat	192252	0
Rat	cpd:C01762	0
Rat	113911	0
Rat	140936	0
Rat	cpd:C00327	0
Rat	cpd:C00188	0
Rat	25698	0
Rat	688286	0
Rat	cpd:C00233	0
Rat	cpd:C00123	0
Rat	cpd:C00407	0
Rat	cpd:C03406	0
Rat	cpd:C00152	0
Rat	cpd:C00155	0
Rat	cpd:C00671	0
Rat	cpd:C00437	0
Rat	287970	0
Rat	287973	0
Rat	288823	0
Rat	296689	0
Rat	288822	0
Rat	296687	0
Rat	405093	0
Rat	687881	0
Rat	405092	0
Rat	296685	0
Rat	405095	0
Rat	296686	0
Rat	405094	0
Rat	288829	0
Rat	405097	0
Rat	288828	0
Rat	296684	0
Rat	405096	0
Rat	296682	0
Rat	405098	0
Rat	296690	0
Rat	684365	0
Rat	405091	0
Rat	405090	0
Rat	365302	0
Rat	405089	0
Rat	287501	0
Rat	288832	0
Rat	288831	0
Rat	289923	0
Rat	287502	0
Rat	293188	0
Rat	405082	0
Rat	288835	0
Rat	405081	0
Rat	687893	0
Rat	288838	0
Rat	405084	0
Rat	287506	0
Rat	293189	0
Rat	287509	0
Rat	296694	0
Rat	405086	0
Rat	287508	0
Rat	288839	0
Rat	405085	0
Rat	293193	0
Rat	293192	0
Rat	684376	0
Rat	502660	0
Rat	405080	0
Rat	405079	0
Rat	405078	0
Rat	288840	0
Rat	499397	0
Rat	287511	0
Rat	365330	0
Rat	287513	0
Rat	365331	0
Rat	287516	0
Rat	405071	0
Rat	293198	0
Rat	405073	0
Rat	287517	0
Rat	293195	0
Rat	405075	0
Rat	405074	0
Rat	293197	0
Rat	405077	0
Rat	405076	0
Rat	365329	0
Rat	365322	0
Rat	303296	0
Rat	365324	0
Rat	365326	0
Rat	365327	0
Rat	641659	0
Rat	365328	0
Rat	65140	0
Rat	288850	0
Rat	287520	0
Rat	288851	0
Rat	288854	0
Rat	365340	0
Rat	365341	0
Rat	365342	0
Rat	288858	0
